관리번호,인허가일자,폐업일자,영업상태명,업태구분명,소재지전체주소,좌표정보X(EPSG5174),좌표정보Y(EPSG5174),open,close,adm_cd,adm_nm
3450000-101-2015-00224,2015-08-20,2017-07-27,폐업,호프/통닭,대구광역시 북구 구암동 655-4,340241.7,270969.1,2015-08-20,2017-07-27,2723074500,북구 구암동
3450000-101-1993-00016,1993-08-30,2002-10-23,폐업,한식,대구광역시 북구 고성동2가 113-5,342749.9,265671.3,1993-08-30,2002-10-23,2723051000,북구 고성동
3450000-101-1998-00038,1998-06-16,2004-08-25,폐업,한식,대구광역시 북구 노원동1가 12-10,342833.3,266406.4,1998-06-16,2004-08-25,2723079000,북구 노원동
3450000-101-2001-00621,2001-11-05,2007-07-23,폐업,한식,대구광역시 북구 산격동 288-1,345337.5,268300.4,2001-11-05,2007-07-23,2723062000,북구 산격2동
3450000-101-2010-00399,2010-12-10,2017-07-14,폐업,까페,대구광역시 북구 동천동 892-3 (102호),340568.2,272606.5,2010-12-10,2017-07-14,2723078000,북구 동천동
3450000-101-2024-00171,2024-05-27,,영업/정상,한식,대구광역시 북구 관음동 1347-13,339303.9,271985.6,2024-05-27,,2723075000,북구 관음동
3450000-101-2004-00762,2004-08-20,2007-07-04,폐업,횟집,대구광역시 북구 서변동 1738-18,,,2004-08-20,2007-07-04,,
3450000-101-2001-00666,2001-11-28,2010-11-11,폐업,한식,대구광역시 북구 침산동 1073-1,342934.7,267719.2,2001-11-28,2010-11-11,2723055000,북구 침산1동
3450000-101-2023-00321,2023-08-11,,영업/정상,중국식,대구광역시 북구 산격동 1416-49,345092.5,266906.1,2023-08-11,,2723063000,북구 산격3동
3450000-101-2003-00945,2003-07-16,,영업/정상,호프/통닭,대구광역시 북구 서변동 1732-9,344030.2,270662.0,2003-07-16,,2723069500,북구 무태조야동
3450000-101-2001-00194,2001-10-11,,영업/정상,한식,대구광역시 북구 노원동1가 179,342544.2,266591.1,2001-10-11,,2723079000,북구 노원동
3450000-101-2008-00416,2008-12-08,,영업/정상,기타,대구광역시 북구 산격동 1655,345176.9,268331.6,2008-12-08,,2723062000,북구 산격2동
3450000-101-2017-00364,2017-12-14,,영업/정상,경양식,대구광역시 북구 고성동3가 1-13,343394.9,265907.2,2017-12-14,,2723051000,북구 고성동
3450000-101-2014-00021,2014-02-13,,영업/정상,한식,대구광역시 북구 태전동 969-25,339367.1,270739.2,2014-02-13,,2723072500,북구 태전1동
3450000-101-2002-00445,2002-05-30,2026-03-25,폐업,한식,대구광역시 북구 산격동 1216-38,345104.8,267785.0,2002-05-30,2026-03-25,2723063100,북구 산격4동
3450000-101-2002-00507,2002-07-04,,영업/정상,중국식,대구광역시 북구 동천동 921-8,340627.6,272033.4,2002-07-04,,2723078000,북구 동천동
3450000-101-2025-00233,2025-09-02,,영업/정상,식육(숯불구이),대구광역시 북구 동천동 894-1 세븐밸리,340718.3,272660.0,2025-09-02,,2723078000,북구 동천동
3450000-101-2019-00448,2019-11-20,,영업/정상,한식,대구광역시 북구 구암동 693-3,340212.5,270692.4,2019-11-20,,2723074500,북구 구암동
3450000-101-2024-00070,2024-03-19,,영업/정상,호프/통닭,대구광역시 북구 국우동 1099-1 해일빌딩,341579.4,272742.0,2024-03-19,,2723080000,북구 국우동
3450000-101-2004-00233,2004-03-26,,영업/정상,한식,대구광역시 북구 읍내동 1338 제일연립주택 108동 106호,339768.0,271874.9,2004-03-26,,2723077000,북구 읍내동
3450000-101-2022-00109,2022-04-18,,영업/정상,한식,대구광역시 북구 산격동 1422,344862.3,267359.9,2022-04-18,,2723063000,북구 산격3동
3450000-101-2001-00922,2001-03-20,,영업/정상,한식,대구광역시 북구 구암동 790-2,340899.7,271440.7,2001-03-20,,2723074500,북구 구암동
3450000-101-2010-00190,2010-06-15,,영업/정상,한식,대구광역시 북구 대현동 119-60,345336.1,266175.3,2010-06-15,,2723064500,북구 대현동
3450000-101-2015-00329,2015-12-04,,영업/정상,한식,대구광역시 북구 읍내동 1379-16,340006.2,271455.7,2015-12-04,,2723077000,북구 읍내동
3450000-101-2001-00651,2001-03-06,,영업/정상,경양식,대구광역시 북구 복현동 338-31,346394.0,267066.7,2001-03-06,,2723067200,북구 복현2동
3450000-101-2023-00289,2023-07-21,,영업/정상,한식,대구광역시 북구 관음동 1343-8,339395.5,272053.5,2023-07-21,,2723075000,북구 관음동
3450000-101-2024-00104,2024-04-23,,영업/정상,기타,대구광역시 북구 침산동 325-8,343663.4,266811.3,2024-04-23,,2723056000,북구 침산2동
3450000-101-2014-00390,2014-12-19,2016-04-25,폐업,횟집,대구광역시 북구 서변동 1738-8,344009.6,270529.8,2014-12-19,2016-04-25,2723069500,북구 무태조야동
3450000-101-2024-00119,2024-04-30,2024-05-05,폐업,분식,대구광역시 북구 고성동3가 2,343300.2,265743.4,2024-04-30,2024-05-05,2723051000,북구 고성동
3450000-101-2000-00117,2000-09-18,2002-04-09,폐업,한식,대구광역시 북구 고성동2가 19,343296.4,265533.4,2000-09-18,2002-04-09,2723051000,북구 고성동
3450000-101-2022-00137,2022-05-04,2023-09-21,폐업,한식,대구광역시 북구 산격동 1258,345348.1,267644.2,2022-05-04,2023-09-21,2723063000,북구 산격3동
3450000-101-2025-00279,2025-10-13,2025-10-26,폐업,분식,대구광역시 북구 고성동3가 2,343300.2,265743.4,2025-10-13,2025-10-26,2723051000,북구 고성동
3450000-101-1996-00057,1996-02-06,2006-06-29,폐업,한식,대구광역시 북구 노원동3가 56-35,341777.4,267976.0,1996-02-06,2006-06-29,2723079000,북구 노원동
3450000-101-2011-00144,2011-06-07,2014-01-22,폐업,통닭(치킨),대구광역시 북구 팔달동 52 두산위브2001상가 126동 204호,339258.6,267573.9,2011-06-07,2014-01-22,2723071500,북구 관문동
3450000-101-2011-00131,2011-05-25,2023-01-20,폐업,호프/통닭,대구광역시 북구 동변동 672 (101호),344554.8,270096.5,2011-05-25,2023-01-20,2723069500,북구 무태조야동
3450000-101-2003-01488,2003-12-01,2005-09-30,폐업,한식,대구광역시 북구 국우동 1083-13,,,2003-12-01,2005-09-30,,
3450000-101-2014-00385,2014-12-16,2015-10-15,폐업,까페,대구광역시 북구 동천동 904-3,340655.8,272558.6,2014-12-16,2015-10-15,2723078000,북구 동천동
3450000-101-2000-00108,2000-11-09,2021-10-26,폐업,한식,대구광역시 북구 산격동 1647,345218.1,268355.8,2000-11-09,2021-10-26,2723062000,북구 산격2동
3450000-101-2018-00187,2018-06-05,2020-12-07,폐업,일식,대구광역시 북구 노원동3가 871-11,341472.0,266660.3,2018-06-05,2020-12-07,2723079000,북구 노원동
3450000-101-2017-00346,2017-11-27,2023-01-31,폐업,호프/통닭,대구광역시 북구 칠성동2가 733 오페라삼정그린코아더베스트,343661.4,266100.2,2017-11-27,2023-01-31,2723052600,북구 칠성동
3450000-101-2019-00250,2019-06-28,,영업/정상,한식,대구광역시 북구 칠성동2가 355-1 칠성우방맨션,343861.5,265674.6,2019-06-28,,2723052600,북구 칠성동
3450000-101-2017-00167,2017-06-07,2021-05-06,폐업,호프/통닭,대구광역시 북구 사수동 833,336398.1,267464.4,2017-06-07,2021-05-06,2723071500,북구 관문동
3450000-101-2021-00278,2021-08-10,2025-12-26,폐업,한식,대구광역시 북구 검단동 838-4,346306.1,268913.1,2021-08-10,2025-12-26,2723068000,북구 검단동
3450000-101-2009-00700,2009-05-01,,영업/정상,한식,대구광역시 북구 노원동1가 183-5,342512.6,266611.6,2009-05-01,,2723079000,북구 노원동
3450000-101-2017-00067,2017-03-16,,영업/정상,한식,대구광역시 북구 구암동 797-4,341065.1,271451.6,2017-03-16,,2723074500,북구 구암동
3450000-101-2024-00415,2024-12-17,,영업/정상,기타,대구광역시 북구 칠성동2가 20-1 스펙트럼시티,343510.6,266134.3,2024-12-17,,2723052600,북구 칠성동
3450000-101-2017-00324,2017-11-10,2021-02-05,폐업,경양식,대구광역시 북구 칠성동2가 725,343627.7,265994.0,2017-11-10,2021-02-05,2723052600,북구 칠성동
3450000-101-2023-00397,2023-10-12,2025-12-26,폐업,한식,대구광역시 북구 복현동 410-10,345764.9,267262.7,2023-10-12,2025-12-26,2723067100,북구 복현1동
3450000-101-2007-00135,2007-04-11,2022-10-24,폐업,한식,대구광역시 북구 태전동 615 외4필지,339835.9,269902.5,2007-04-11,2022-10-24,2723073500,북구 태전2동
3450000-101-2004-00981,2004-12-03,2005-09-14,폐업,한식,대구광역시 북구 복현동 337-2,346474.7,267129.4,2004-12-03,2005-09-14,2723067200,북구 복현2동
3450000-101-2025-00006,2025-01-03,,영업/정상,한식,대구광역시 북구 동천동 932-13,340431.9,271849.5,2025-01-03,,2723078000,북구 동천동
3450000-101-2008-00255,2008-07-16,2011-03-24,폐업,한식,대구광역시 북구 노원동2가 343-5,341936.9,266513.7,2008-07-16,2011-03-24,2723079000,북구 노원동
3450000-101-2018-00240,2018-07-19,2021-09-03,폐업,분식,대구광역시 북구 대현동 112-65,345388.2,266129.5,2018-07-19,2021-09-03,2723064500,북구 대현동
3450000-101-2015-00315,2015-11-25,2018-02-13,폐업,한식,대구광역시 북구 고성동2가 112-3,342798.5,265596.1,2015-11-25,2018-02-13,2723051000,북구 고성동
3450000-101-2014-00287,2014-09-30,2020-12-02,폐업,한식,대구광역시 북구 산격동 724-12 나동 105호,343954.9,267834.1,2014-09-30,2020-12-02,2723061000,북구 산격1동
3450000-101-2014-00069,2014-03-27,,영업/정상,한식,대구광역시 북구 태전동 1074-6,339685.4,270555.9,2014-03-27,,2723073500,북구 태전2동
3450000-101-2021-00114,2021-04-14,2023-12-27,폐업,한식,대구광역시 북구 태전동 1192,339831.2,270180.5,2021-04-14,2023-12-27,2723073500,북구 태전2동
3450000-101-2001-01045,2001-05-12,2014-10-17,폐업,일식,대구광역시 북구 동천동 922-4,340681.6,272071.6,2001-05-12,2014-10-17,2723078000,북구 동천동
3450000-101-2001-01414,2001-10-19,2002-10-24,폐업,일식,대구광역시 북구 관음동 1268-23,339321.2,272535.5,2001-10-19,2002-10-24,2723075000,북구 관음동
3450000-101-2006-00430,2006-11-22,2010-03-26,폐업,한식,대구광역시 북구 산격동 825-17,343998.8,267471.5,2006-11-22,2010-03-26,2723061000,북구 산격1동
3450000-101-2007-00417,2007-10-02,2007-10-10,폐업,한식,대구광역시 북구 태전동 205-27,339283.5,269879.2,2007-10-02,2007-10-10,2723072500,북구 태전1동
3450000-101-2006-00150,2006-05-03,,영업/정상,중국식,대구광역시 북구 읍내동 1343-8,339743.4,271479.5,2006-05-03,,2723077000,북구 읍내동
3450000-101-2016-00326,2016-11-02,2021-03-22,폐업,한식,대구광역시 북구 칠성동2가 373-4,344215.5,265462.9,2016-11-02,2021-03-22,2723052600,북구 칠성동
3450000-101-2016-00247,2016-08-12,2021-11-01,폐업,일식,대구광역시 북구 칠성동2가 2-5,343260.6,266077.8,2016-08-12,2021-11-01,2723052600,북구 칠성동
3450000-101-2016-00075,2016-03-17,2023-09-18,폐업,한식,대구광역시 북구 산격동 1433-55,344867.5,266899.2,2016-03-17,2023-09-18,2723063000,북구 산격3동
3450000-101-2018-00027,2018-01-16,,영업/정상,호프/통닭,대구광역시 북구 사수동 912,336818.6,267374.1,2018-01-16,,2723071500,북구 관문동
3450000-101-1998-00169,1998-09-17,2020-11-03,폐업,한식,대구광역시 북구 관음동 1275-10,339452.3,272701.7,1998-09-17,2020-11-03,2723075000,북구 관음동
3450000-101-2001-00247,2001-08-08,2025-02-12,폐업,식육(숯불구이),대구광역시 북구 복현동 425-2,345896.1,267352.5,2001-08-08,2025-02-12,2723067100,북구 복현1동
3450000-101-2002-00872,2002-10-10,2004-12-17,폐업,경양식,대구광역시 북구 태전동 496-15,339652.8,269449.8,2002-10-10,2004-12-17,2723073500,북구 태전2동
3450000-101-2004-00147,2004-02-27,2006-01-20,폐업,한식,대구광역시 북구 동변동 673-8,,,2004-02-27,2006-01-20,,
3450000-101-2003-01049,2003-08-18,2004-08-20,폐업,한식,대구광역시 북구 대현동 277-11,,,2003-08-18,2004-08-20,,
3450000-101-2009-00816,2009-08-03,2011-09-20,폐업,한식,대구광역시 북구 읍내동 812-7,340023.4,272942.0,2009-08-03,2011-09-20,2723077000,북구 읍내동
3450000-101-2012-00263,2012-10-11,2013-10-11,폐업,한식,대구광역시 북구 동천동 932-12,340444.0,271847.8,2012-10-11,2013-10-11,2723078000,북구 동천동
3450000-101-2014-00001,2014-01-02,,영업/정상,한식,대구광역시 북구 칠성동2가 355-11,343847.9,265629.6,2014-01-02,,2723052600,북구 칠성동
3450000-101-2017-00122,2017-04-27,2020-12-29,폐업,한식,대구광역시 북구 구암동 781,341537.4,272369.3,2017-04-27,2020-12-29,2723074500,북구 구암동
3450000-101-2019-00495,2019-12-20,2021-09-30,폐업,한식,대구광역시 북구 사수동 963,336785.9,267220.9,2019-12-20,2021-09-30,2723071500,북구 관문동
3450000-101-2025-00184,2025-07-03,,영업/정상,호프/통닭,대구광역시 북구 동천동 929-3,340475.9,271918.0,2025-07-03,,2723078000,북구 동천동
3450000-101-2003-01349,2003-11-03,2006-06-07,폐업,한식,대구광역시 북구 산격동 1260-6,,,2003-11-03,2006-06-07,,
3450000-101-2001-01235,2001-12-07,2008-12-09,폐업,경양식,대구광역시 북구 구암동 816-3,341409.7,271879.1,2001-12-07,2008-12-09,2723074500,북구 구암동
3450000-101-2023-00130,2023-04-11,2025-04-07,폐업,한식,대구광역시 북구 대현동 199-18,345333.1,265968.1,2023-04-11,2025-04-07,2723064500,북구 대현동
3450000-101-1993-00096,1993-09-23,,영업/정상,일식,대구광역시 북구 노원동1가 342,342788.6,266222.5,1993-09-23,,2723079000,북구 노원동
3450000-101-2023-00046,2023-02-06,,영업/정상,호프/통닭,대구광역시 북구 산격동 1220-10,344895.6,267514.6,2023-02-06,,2723063000,북구 산격3동
3450000-101-2009-00910,2009-10-27,,영업/정상,통닭(치킨),대구광역시 북구 구암동 655 칠곡금빛타운상가동110호,340266.5,271121.3,2009-10-27,,2723074500,북구 구암동
3450000-101-2024-00240,2024-08-12,2026-09-09,폐업,기타,대구광역시 북구 연경동 1034-6,346101.1,272695.7,2024-08-12,2026-09-09,2723069500,북구 무태조야동
3450000-101-2004-00338,2004-03-30,,영업/정상,한식,대구광역시 북구 구암동 794-8,340904.9,271319.3,2004-03-30,,2723074500,북구 구암동
3450000-101-1993-00171,1993-11-08,2026-04-14,폐업,호프/통닭,대구광역시 북구 산격동 1236-10,345143.7,267741.0,1993-11-08,2026-04-14,2723063000,북구 산격3동
3450000-101-2006-00457,2006-12-01,2010-01-18,폐업,통닭(치킨),대구광역시 북구 침산동 1660-5,342699.7,266692.3,2006-12-01,2010-01-18,2723079000,북구 노원동
3450000-101-2018-00193,2018-06-08,,영업/정상,한식,대구광역시 북구 산격동 1261-52,345562.3,267608.0,2018-06-08,,2723063000,북구 산격3동
3450000-101-2001-00054,2001-07-21,,영업/정상,한식,대구광역시 북구 노원동1가 12-2,342826.6,266438.6,2001-07-21,,2723079000,북구 노원동
3450000-101-2001-01067,2001-05-16,2010-10-22,폐업,호프/통닭,대구광역시 북구 태전동 1006-2,339721.1,271124.3,2001-05-16,2010-10-22,2723073500,북구 태전2동
3450000-101-2008-00190,2008-05-29,2021-04-30,폐업,한식,대구광역시 북구 태전동 951,339327.9,271051.8,2008-05-29,2021-04-30,2723072500,북구 태전1동
3450000-101-2012-00224,2012-08-21,,영업/정상,한식,대구광역시 북구 팔달동 72-2,339381.9,267441.8,2012-08-21,,2723071500,북구 관문동
3450000-101-2016-00165,2016-05-26,,영업/정상,한식,대구광역시 북구 침산동 7-13,344271.9,266117.2,2016-05-26,,2723056000,북구 침산2동
3450000-101-2011-00227,2011-08-31,,영업/정상,한식,대구광역시 북구 동천동 951-2,340500.7,272641.9,2011-08-31,,2723078000,북구 동천동
3450000-101-1995-00102,1995-12-14,2006-08-28,폐업,한식,대구광역시 북구 구암동 656-6,340054.3,270827.1,1995-12-14,2006-08-28,2723074500,북구 구암동
3450000-101-2001-00375,2001-09-13,2004-04-06,폐업,패스트푸드,대구광역시 북구 관음동 1300-4,339341.8,272422.7,2001-09-13,2004-04-06,2723075000,북구 관음동
3450000-101-2001-00792,2001-07-09,2007-11-22,폐업,한식,대구광역시 북구 읍내동 1359-7,340288.7,272012.0,2001-07-09,2007-11-22,2723077000,북구 읍내동
3450000-101-2002-00504,2002-07-02,2011-04-11,폐업,통닭(치킨),대구광역시 북구 동변동 672-13,344571.4,270097.5,2002-07-02,2011-04-11,2723069500,북구 무태조야동
3450000-101-1999-00149,1999-03-09,2006-11-01,폐업,중국식,대구광역시 북구 태전동 593-5,339888.5,269955.1,1999-03-09,2006-11-01,2723073500,북구 태전2동
3450000-101-2019-00185,2019-05-22,2023-02-21,폐업,호프/통닭,대구광역시 북구 침산동 473-1,343293.5,266758.6,2019-05-22,2023-02-21,2723057000,북구 침산3동
3450000-101-2015-00075,2015-04-01,2022-05-11,폐업,호프/통닭,대구광역시 북구 칠성동2가 576-10,344447.2,265243.9,2015-04-01,2022-05-11,2723052600,북구 칠성동
3450000-101-2004-00950,2004-11-22,,영업/정상,식육(숯불구이),대구광역시 북구 서변동 1783-1,344255.6,270313.9,2004-11-22,,2723069500,북구 무태조야동
3450000-101-2010-00091,2010-03-31,,영업/정상,김밥(도시락),대구광역시 북구 구암동 765-2 동재빌딩 106호,341072.1,272624.3,2010-03-31,,2723074500,북구 구암동
3450000-101-2020-00193,2020-06-24,,영업/정상,한식,대구광역시 북구 산격동 1253-43,345274.1,267510.8,2020-06-24,,2723063000,북구 산격3동
3450000-101-2019-00166,2019-05-08,,영업/정상,식육(숯불구이),대구광역시 북구 복현동 414-1,345764.6,267436.0,2019-05-08,,2723067100,북구 복현1동
3450000-101-2021-00338,2021-10-05,,영업/정상,호프/통닭,대구광역시 북구 서변동 1786 대성골든프라자1차,344240.4,270166.3,2021-10-05,,2723069500,북구 무태조야동
3450000-101-2008-00135,2008-04-21,2009-11-06,폐업,한식,대구광역시 북구 학정동 948-1 외3필지,341379.7,273396.8,2008-04-21,2009-11-06,2723080000,북구 국우동
3450000-101-1997-00012,1997-12-22,,영업/정상,호프/통닭,대구광역시 북구 태전동 971,339448.7,270789.6,1997-12-22,,2723072500,북구 태전1동
3450000-101-2010-00160,2010-05-13,2012-03-27,폐업,한식,대구광역시 북구 칠성동2가 373-10,344190.4,265467.9,2010-05-13,2012-03-27,2723052600,북구 칠성동
3450000-101-2020-00033,2020-02-06,,영업/정상,기타,대구광역시 북구 태전동 252-1,339332.4,270411.1,2020-02-06,,2723072500,북구 태전1동
3450000-101-2004-00911,2004-10-28,2012-06-18,폐업,일식,대구광역시 북구 학정동 872-1 A동,340375.6,272899.9,2004-10-28,2012-06-18,2723080000,북구 국우동
